game_id,screen_title_en,screen_title_native,cover_title_en,cover_title_native,release_date
saturnbomberman,Saturn Bomberman,サターンボンバーマン,Saturn Bomberman,サターンボンバーマン Bomber Man SS,1996-07-19
saturnbomberman,Saturn Bomberman,サターンボンバーマン,Saturn Bomberman (Party Pac),サターンボンバーマン (Party Pac),1996-12-13
saturnbomberman,Saturn Bomberman,サターンボンバーマン,Saturn Bomberman,サターンボンバーマン Bomber Man SS,1997-06-20
saturnbomberman,Saturn Bomberman / Niko Bon Pick 96,サターンボンバーマン / にこボンピック96,Saturn Bomberman (SegaNet Sen'yō),サターンボンバーマン (セガネット専用),1996-09-27
saturnbombermanfight,Saturn Bomberman Fight!!,サターンボンバーマン ファイト!!,Saturn Bomberman Fight!!,サターンボンバーマン ファイト!!,1997-12-11
saturnmusicschool,Saturn Music School,サターンミュージックスクール Saturn Music School,Saturn Music School,サターンミュージックスクール Saturn Music School,1997-08-09
saturnmusicschool,Saturn Music School,サターンミュージックスクール Saturn Music School,Saturn Music School (MIDI Keyboard Dōkon Special Pack),サターンミュージックスクール Saturn Music School (MIDIキーボード同梱スペシャルパック),1997-08-09
saturnmusicschool2,Saturn Music School 2,サターンミュージックスクール2 Saturn Music School,Saturn Music School 2,サターンミュージックスクール2 Saturn Music School,1998-07-30
savaki,Savaki,,Savaki,Savaki サバキ,1998-04-16
scorcher,Scorcher,,Scorcher,Scorcher スコーチャー,1997-08-22
sdgundamgcenturys,SD Gundam: GCentury S,SDガンダム GCentury S,SD Gundam: GCentury S,SDガンダム GCentury S,1998-02-11
seabassfishing,SeaBass Fishing,シーバス・フィッシング SeaBass Fishing,SeaBass Fishing,シーバス・フィッシング SeaBass Fishing,1996-02-23
seabassfishing2,SeaBass Fishing 2,シーバス・フィッシング 2 SeaBass Fishing,SeaBass Fishing 2,シーバス・フィッシング 2 SeaBass Fishing,1997-04-25
seabassfishing2,SeaBass Fishing 2,シーバス・フィッシング 2 SeaBass Fishing,SeaBass Fishing 2,シーバス・フィッシング 2 SeaBass Fishing,1998-03-12
victorygoal,SEGA International Victory Goal,SEGA International Victory Goal セガ インターナショナル ビクトリーゴール,SEGA International Victory Goal,SEGA International Victory Goal セガ インターナショナル ビクトリーゴール,1995-10-27
segarallychampionship1995,SEGA Rally Championship 1995,,SEGA Rally Championship 1995,SEGA Rally Championship 1995 セガラリー・チャンピオンシップ,1995-12-29
segarallychampionship1995,SEGA Rally Championship Plus,,SEGA Rally Championship Plus,SEGA Rally Championship 1995 セガラリー・チャンピオンシップ・プラス,1995-12-29
segarallychampionship1995,SEGA Rally Championship Plus,,SEGA Rally Championship Plus,SEGA Rally Championship 1995 セガラリー・チャンピオンシップ・プラス,1997-06-20
segasaturndehakkentamagotchipark,SEGA Saturn de Hakken!! Tamagotchi Park,セガサターンで発見!! たまごっちパーク,SEGA Saturn de Hakken!! Tamagotchi Park,セガサターンで発見!! たまごっちパーク,1998-01-29
segatouringcarchampionship,SEGA Touring Car Championship,,SEGA Touring Car Championship,SEGA Touring Car Championship セガ ツーリングカーチャンピオンシップ,1997-11-27
segaworldwidesocccer98,SEGA Worldwide Soccer '98,,SEGA Worldwide Soccer '98,SEGA Worldwide Soccer '98 セガワールドワイドサッカー'98,1998-03-05
segasaturnelectronicbookoperator,SegaSaturn Electronic Book Operator,SegaSaturn Electronic Book Operator セガサターン電子ブックオペレーター,SegaSaturn Electronic Book Operator,SegaSaturn Electronic Book Operator セガサターン電子ブックオペレーター,1995-06-23
segasaturnfddoperator,SegaSaturn FDD Operator,セガサターン FDDオペレーター,SegaSaturn FDD Operator,セガサターン FDDオペレーター,1996-07-27
segasaturninternet1,SegaSaturn Internet Vol. 1,SegaSaturn インターネット Vol.1,SegaSaturn Internet Vol. 1,SegaSaturn インターネット Vol.1,1996
segasaturninternet2,SegaSaturn Internet 2,SegaSaturn インターネット2,SegaSaturn Internet 2,SegaSaturn インターネット2,1997
segasaturngraphicandsoundtoolsformacintosh,SegaSaturn: Graphic & Sound Tools for Macintosh,,SegaSaturn: Graphic & Sound Tools for Macintosh,,1995-10-31
segasaturnmovietoolscinepakforsegasaturn,SegaSaturn: Movie Tools: Cinepak for SEGA Saturn,,SegaSaturn: Movie Tools: Cinepak for SEGA Saturn (Hybrid Version),,1995-10-31
segasaturnsgltoolkit,SegaSaturn: SGL Tool Kit,,SegaSaturn: SGL Tool Kit: SEGA 3D Game Library,,1995-04-01
segasaturnsgltoolkit,SegaSaturn: SGL Tool Kit,,SegaSaturn: SGL Tool Kit: SEGA 3D Game Library,,1996-04-30
segasaturndevelopersdocumentation1,SegaSaturn Developer's Documentation Vol. 1,,SegaSaturn Developer's Documentation Vol. 1 (Electronic Version Rel. 1),,1996-04-20
segasaturndevelopersdocumentation2,SegaSaturn Developer's Documentation Vol. 2,,SegaSaturn Developer's Documentation Vol. 2 (Electronic Version Rel. 1),,1996-04-20
segasaturnsystemdisckd00jvc,SegaSaturn System-Disc (KD00) JVC,,SegaSaturn System-Disc (KD00) JVC,,1994
segasaturnsystemdisckd01jvc,SegaSaturn System-Disc (KD01) JVC,,SegaSaturn System-Disc (KD01) JVC,,1994
segasaturnsystemdisckd02jvc,SegaSaturn System-Disc (KD02) JVC,,SegaSaturn System-Disc (KD02) JVC,,1994
segasaturnsystemdisckd02columbia,SegaSaturn System-Disc (KD02) Columbia,,SegaSaturn System-Disc (KD02) Columbia,,1994
photocdoperatingsystem,SEGA Saturn Photo CD Operating System,,SegaSaturn Photo CD Operator,セガサターン フォトCDオペレーター SegaSaturn Photo CD Operator,1995-06-23
photocdoperatingsystem,SEGA Saturn Photo CD Operating System,,SegaSaturn Photo CD Operator,セガサターン フォトCDオペレーター SegaSaturn Photo CD Operator,
segatasanshiroushinkenyuugi,Segata Sanshirō: Shinken Yūgi,せがた三四郎 真剣遊戯,Segata Sanshirō: Shinken Yūgi,せがた三四郎 真剣遊戯,1998-10-29
seifukudensetsuprettyfighter,Seifuku Densetsu: Pretty Fighter X,制服伝説 プリティ・ファイターX Pretty Fighter,Seifuku Densetsu: Pretty Fighter X,制服伝説 プリティ・ファイターX Pretty Fighter,1995-06-16
seifukudensetsuprettyfighter,Seifuku Densetsu: Pretty Fighter X,制服伝説 プリティ・ファイターX Pretty Fighter,Seifuku Densetsu: Pretty Fighter X,制服伝説 プリティ・ファイターX Pretty Fighter,1995-06-16
seikairisshidenyoikuniyoiseiji,Seikai Risshiden: Yoi Kuni・Yoi Seiji,政界立志伝 よい国・よい政治,Seikai Risshiden: Yoi Kuni・Yoi Seiji,政界立志伝 よい国・よい政治,1997-06-27
sekainoshasoukara1swisshenalpstozantetsudounotabi,Sekai no Shasō kara,世界の車窓から,Sekai no Shasō kara: [I] Swiss-hen: Alps Tozantetsudō no Tabi,世界の車窓から [I]スイス編 アルプス登山鉄道の旅,1996-12-06
sengokublade,Sengoku Blade: Sengoku Ace Episode II,戦国ブレード Sengoku Ace Episode II,Sengoku Blade: Sengoku Ace Episode II,戦国ブレード Sengoku Ace Episode II,1996-11-22
sengokublade,Sengoku Blade: Sengoku Ace Episode II (Sengoku Kawaraban: Digital Edition),戦国ブレード Sengoku Ace Episode II (戦国瓦版 Digital Edition),Sengoku Blade: Sengoku Ace Episode II (Sengoku Kawaraban: Digital Edition),戦国ブレード Sengoku Ace Episode II (戦国瓦版 Digital Edition),1996-11-22
xianjianqixiachuan,Senken Kigyōden,仙剣奇侠伝,Senken Kigyōden,仙剣奇侠伝,1999-03-04
chaosseedfuusuikairouki,Senkutsu Katsuryu Taisen: Chaos Seed,仙窟活龍大戦カオスシード Chaos Seed,Senkutsu Katsuryu Taisen: Chaos Seed,仙窟活龍大戦カオスシード Chaos Seed,1998-01-29
chaosseedfuusuikairouki,Senkutsu Katsuryu Taisen: Chaos Seed,仙窟活龍大戦カオスシード Chaos Seed,Senkutsu Katsuryu Taisen: Chaos Seed (Omake Disc),仙窟活龍大戦カオスシード Chaos Seed (おまけ Chaos Seed: Omake Disc),1998-01-29
chaosseedfuusuikairouki,Senkutsu Katsuryu Taisen: Chaos Seed,仙窟活龍大戦カオスシード Chaos Seed,Senkutsu Katsuryu Taisen: Chaos Seed,仙窟活龍大戦カオスシード Chaos Seed,1998-12-10
senryakushougi,Senryaku Shōgi,戦略将棋,Senryaku Shōgi,戦略将棋,1995-11-17
sentimentalgraffiti,Sentimental Graffiti,Sentimental Graffiti センチメンタルグラフティ,Sentimental Graffiti,Sentimental Graffiti センチメンタルグラフティ,1998-01-22
sentimentalgraffiti,Sentimental Graffiti,Sentimental Graffiti センチメンタルグラフティ,Sentimental Graffiti,Sentimental Graffiti センチメンタルグラフティ,1998-01-22
sentimentalgraffiti,Sentimental Graffiti,Sentimental Graffiti センチメンタルグラフティ,Sentimental Graffiti,Sentimental Graffiti センチメンタルグラフティ,1998-01-22
sentimentalgraffiti,Sentimental Graffiti,Sentimental Graffiti センチメンタルグラフティ,Sentimental Graffiti,Sentimental Graffiti センチメンタルグラフティ,1998-01-22
sentimentalgraffiti,Sentimental Graffiti,Sentimental Graffiti センチメンタルグラフティ,Sentimental Graffiti,Sentimental Graffiti センチメンタルグラフティ,1998-01-22
sentimentalgraffiti,Sentimental Graffiti: Second Window,Sentimental Graffiti センチメンタルグラフティ セカンドトウィンドウ,Sentimental Graffiti (Second Window),Sentimental Graffiti センチメンタルグラフティ (セカンドトウィンドウ),1998-01-22
sentimentalgraffiti,Sentimental Graffiti: Second Window,Sentimental Graffiti センチメンタルグラフティ セカンドトウィンドウ,Sentimental Graffiti (Second Window),Sentimental Graffiti センチメンタルグラフティ (セカンドトウィンドウ),1998-01-22
sentimentalgraffiti,Sentimental Graffiti: Second Window,Sentimental Graffiti センチメンタルグラフティ セカンドトウィンドウ,Sentimental Graffiti (Second Window),Sentimental Graffiti センチメンタルグラフティ (セカンドトウィンドウ),1998-01-22
sentimentalgraffitifirstwindow,Sentimental Graffiti: First Window,Sentimental Graffiti センチメンタルグラフティ ファーストウィンドウ,Sentimental Graffiti: First Window,Sentimental Graffiti センチメンタルグラフティ ファーストウィンドウ,1997-04-11
sentomonogatarisono1,Sento Monogatari,占都物語,Sento Monogatari Sono I,「占都物語」そのI,1995-10-27
sexyparodius,Sexy Parodius,セクシーパロディウス,Sexy Parodius,セクシーパロディウス,1996-11-01
shadowsofthetusk,Shadows of the Tusk,,Shadows of the Tusk,Shadows of the Tusk シャドウズ・オブ・ザ・タスク,1998-05-21
shanghaibanrinochoujouthegreatwall,Shanghai: Banri no Chōjō: The Great Wall,上海 万里の長城 The Great Wall,Shanghai: Banri no Chōjō: The Great Wall,上海 万里の長城 Shanghai: The Great Wall,1995-02-24
shanghaibanrinochoujouthegreatwall,Shanghai: Banri no Chōjō: The Great Wall,上海 万里の長城 The Great Wall,Shanghai: Banri no Chōjō: The Great Wall,上海 万里の長城 Shanghai: The Great Wall,1998-03-12
shanghaogreatmoments,Shanghai: Great Moments,,Shanghai: Great Moments,Shanghai: Great Moments 上海 グレートモーメンツ Great Moments,1996-11-15
shanghaogreatmoments,Shanghai: Great Moments,,Shanghai: Great Moments,Shanghai: Great Moments 上海 グレートモーメンツ Great Moments,1996-11-15
shesn,She'sn,She'sn シーズン,She'sn,She'sn シーズン,1998-11-19
shellshock,Shellshock,Shellshock シェル・ショック,Shellshock Jus' Keepin' da Peace,Shellshock シェル ショック Jus' Keepin' da Peace,1996-10-25
shichiseitoushinguyferdcrownkaimetsusakusen,Shichisei Tōshin Guyferd,七星闘神ガイファード Guyferd,Shichisei Tōshin Guyferd: Crown Kaimetsu Sakusen,七星闘神ガイファード Guyferd クラウン壊滅作戦,1998-11-19
shichuusuimeipitagraph,Shichū Suimei Pitagraph,四柱推命 Pitagraph ピタグラフ,Shichū Suimei Pitagraph,四柱推命 Pitagraph ピタグラフ,1996-02-23
shienryuu,Shienryū,紫炎龍,Shienryū,紫炎龍 Shienryu,1997-06-27
shinkaiteigunkankoutetsunokodoku,Shin Kaitei Gunkan: Kōtetsu no Kodoku,新海底軍艦 鋼鉄の孤独,Shin Kaitei Gunkan: Kōtetsu no Kodoku,新海底軍艦 鋼鉄の孤独,1997-04-04
shinmegamitenseidevilsummoner,Shin・Megami Tensei: Devil Summoner,真・女神転生 デビルサマナー 悪魔召喚師,Shin・Megami Tensei: Devil Summoner,真・女神転生 デビルサマナー 悪魔召喚師,1995-12-25
shinmegamitenseidevilsummoner,Shin・Megami Tensei: Devil Summoner,真・女神転生 デビルサマナー 悪魔召喚師,Shin・Megami Tensei: Devil Summoner,真・女神転生 デビルサマナー 悪魔召喚師,1997-06-20
shinmegamitenseidevilsummonerakumazensho,Shin・Megami Tensei: Devil Summoner: Akuma Zensho,真・女神転生デビルサマナー 悪魔全書,Shin・Megami Tensei: Devil Summoner: Akuma Zensho,真・女神転生デビルサマナー 悪魔全書,1996-04-26
shinmegamitenseidevilsummonerspecialbox,Shin・Megami Tensei: Devil Summoner,真・女神転生 デビルサマナー 悪魔召喚師,Shin・Megami Tensei: Devil Summoner Special Box: Akuma Zensho,真・女神転生デビルサマナー スペシャル Box 悪魔全書,1996-08-09
shinmegamitenseidevilsummonerspecialbox,Shin・Megami Tensei: Devil Summoner: Akuma Zensho,真・女神転生デビルサマナー 悪魔全書,Shin・Megami Tensei: Devil Summoner Special Box: Akuma Zensho,真・女神転生デビルサマナー スペシャル Box 悪魔全書,1996-08-09
shinseikievangelion,Shin Seiki Evangelion,新世紀エヴァンゲリオン Evangelion,Shin Seiki Evangelion,新世紀エヴァンゲリオン Evangelion,1996-03-01
shinseikievangelion,Shin Seiki Evangelion,新世紀エヴァンゲリオン Evangelion,Shin Seiki Evangelion (Shin Package),新世紀エヴァンゲリオン Neon Genesis Evangelion (新パッケージ),1997-02-14
shinseikievangelion2ndimpression,Shin Seiki Evangelion: 2nd Impression,新世紀 Evangelion: 2nd Impression,Shin Seiki Evangelion: 2nd Impression,新世紀 Evangelion: 2nd Impression 新世紀エヴァンゲリオン・セカンドインプレッション,1997-03-07
shinseikievangelion2ndimpression,Shin Seiki Evangelion: 2nd Impression,新世紀 Evangelion: 2nd Impression,Shin Seiki Evangelion: 2nd Impression,新世紀 Evangelion: 2nd Impression 新世紀エヴァンゲリオン・セカンドインプレッション,1997-03-07
shinseikievangelionevatoyukainanakamatachi,Shin Seiki Evangelion: Eva to Yukaina Nakama-tachi,新世紀エヴァンゲリオン エヴァと愉快な仲間たち,Shin Seiki Evangelion: Eva to Yukaina Nakama-tachi,新世紀エヴァンゲリオン エヴァと愉快な仲間たち,1998-11-05
shinshinobiden,Shin・Shinobiden,新・忍伝 Shin Shinobi Den,Shin・Shinobiden,新・忍伝 Shin Shinobi Den,1995-06-30
themepark,Shin Theme Park,新 Theme Park テーマパーク,Shin Theme Park,新 Theme Park テーマパーク,1997-04-11
shingatakururinpa,Shingata Kururin Pa!,新型くるりんPa!,Shingata Kururin Pa!,新型くるりんPa! Shingata Kururin Pa!,1996-08-09
shiningforce3scenario1outonokyoshin,Shining Force III: Scenario 1: Ōto no Kyoshin,Shining Force III シナリオ1 王都の巨神,Shining Force III: Scenario 1: Ōto no Kyoshin,Shining Force III シャイニング・フォースIII シナリオ1 王都の巨神,1997-12-11
shiningforce3scenario1outonokyoshin,Shining Force III: Scenario 1: Ōto no Kyoshin,Shining Force III シナリオ1 王都の巨神,Shining Force III: Scenario 1: Ōto no Kyoshin,Shining Force III シャイニング・フォースIII シナリオ1 王都の巨神,
shiningforce3scenario2nerawaretamiko,Shining Force III: Scenario 2: Nerawareta Miko,Shining Force III シナリオ2 狙われた神子,Shining Force III: Scenario 2: Nerawareta Miko,Shining Force III シャイニング・フォースIII シナリオ2 狙われた神子,1998-04-29
shiningforce3scenario2nerawaretamiko,Shining Force III: Scenario 2: Nerawareta Miko,Shining Force III シナリオ2 狙われた神子,Shining Force III: Scenario 2: Nerawareta Miko,Shining Force III シャイニング・フォースIII シナリオ2 狙われた神子,
shiningforce3scenario3hyouhekinojashinguu,Shining Force III: Scenario 3: Hyōheki no Jashingū,Shining Force III シナリオ3 氷壁の邪神宮,Shining Force III: Scenario 3: Hyōheki no Jashingū,Shining Force III シャイニング・フォースIII シナリオ3 氷壁の邪神宮,1998-09-23
shiningforce3premiumdisc,Shining Force III Premium Disc,,Shining Force III Premium Disc,Shining Force III Premium Disc シャイニング・フォースIII プレミアムディスク,1998
shiningtheholyark,Shining the Holy Ark,,Shining the Holy Ark,Shining the Holy Ark シャイニング・ザ・ホーリィアーク,1996-12-20
shiningtheholyark,Shining the Holy Ark,,Shining the Holy Ark,Shining the Holy Ark シャイニング・ザ・ホーリィアーク,1996-12-20
shiningwisdom,Shining Wisdom,,Shining Wisdom,Shining Wisdom シャイニング・ウィズダム,1995-08-11
shiningwisdom,Shining Wisdom,,Shining Wisdom,Shining Wisdom シャイニング・ウィズダム,1995-08-11
shinouken,Shinōken,神凰拳,Shinōken,神凰拳,1997-04-04
shinpinosekaielhazard,Shinpi no Sekai El-Hazard: The Magnificent World,神秘の世界エルハザード El-Hazard: The Magnificent World,Shinpi no Sekai El-Hazard: El-Hazard: The Magnificent World for SEGA Saturn,神秘の世界エルハザード El-Hazard: The Magnificent World for SEGA Saturn,1996-08-09
shinpinosekaielhazard,Shinpi no Sekai El-Hazard: The Magnificent World,神秘の世界エルハザード El-Hazard: The Magnificent World,Shinpi no Sekai El-Hazard: El-Hazard: The Magnificent World for SEGA Saturn (Shokai Tokuten Gōka Box Shiyō & Himitsu Book-tsuki),神秘の世界エルハザード El-Hazard: The Magnificent World for SEGA Saturn (初回特典「豪華Box仕様」&「秘密ブック」付き),1996-08-09
shinreijusatsushitaroumaru,Shinrei Jusatsushi Tarōmaru,心霊呪殺師 太郎丸,Shinrei Jusatsushi Tarōmaru,心霊呪殺師 太郎丸,1997-01-17
shinsetsusamuraispiritsbushidouretsuden,Shinsetsu Samurai Spirits: Bushidō Retsuden,真説サムライスピリッツ 武士道烈伝,Shinsetsu Samurai Spirits: Bushidō Retsuden,真説サムライスピリッツ 武士道烈伝,1997-06-27
shinsetsuyumemiyakatatobiranookunidarekaga,Shinsetsu・Yumemi Yakata: Tobira no Oku ni Dareka ga...,真説・夢見館　扉の奥に誰かが…,Shinsetsu・Yumemi Yakata: Tobira no Oku ni Dareka ga...,真説・夢見館　扉の奥に誰かが…,1994-12-02
shinsetsuyumemiyakatatobiranookunidarekaga,Shinsetsu・Yumemi Yakata: Tobira no Oku ni Dareka ga...,真説・夢見館　扉の奥に誰かが…,Shinsetsu・Yumemi Yakata: Tobira no Oku ni Dareka ga...,真説・夢見館　扉の奥に誰かが…,1994-12-02
